,person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id,Predicted_uninsured,Prediction_prob
151,801,68,citizen_birth,native_born,50,17462.0,1222.0,100.0,43.0,16097.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,361,0,0.2752711536969661
152,816,32,citizen_birth,native_born,70,50178.0,38.0,50002.0,64.0,74.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,370,0,0.38684864027628596
153,817,32,citizen_birth,native_born,40,48069.0,40018.0,8011.0,30.0,10.0,married,not_student,F,in_last_year,worked,Cantonese,0,1,0,0,0,0,1,370,0,0.32542903170210286
154,845,64,citizen_birth,native_born,40,26787.0,73.0,26361.0,44.0,309.0,divorced,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,381,0,0.2416244912794856
155,853,77,citizen_birth,native_born,27,61385.0,83.0,33601.0,56.0,27645.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,385,0,0.1907725984428336
156,854,76,citizen_birth,native_born,20,23512.0,13383.0,77.0,15.0,10037.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,385,0,0.24005637822586434
157,861,43,citizen_birth,native_born,0,214.0,33.0,92.0,12.0,77.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,388,1,0.5281942601251646
158,862,34,citizen_birth,native_born,45,26721.0,1.0,26571.0,74.0,75.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,388,1,0.5218373840815853
159,863,67,citizen_birth,native_born,0,44018.0,85.0,6.0,52.0,43875.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,388,0,0.23890774053177774
160,868,51,citizen_naturalized,foreign_born,60,35181.0,35018.0,88.0,4.0,71.0,married,not_student,F,in_last_year,did_not_work,Spanish,0,0,0,0,0,0,1,391,1,0.6621574502056624
161,869,44,noncitizen,foreign_born,45,32670.0,32558.0,50.0,57.0,5.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,391,1,0.9322677625839705
162,870,28,citizen_birth,native_born,40,36263.0,31.0,36040.0,94.0,98.0,never_married,private_school,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,391,0,0.487703633461549
163,882,26,citizen_birth,native_born,20,35186.0,74.0,35089.0,4.0,19.0,married,private_school,F,in_last_year,worked,English,0,1,0,0,0,1,0,396,0,0.26832265029116475
164,883,30,citizen_birth,native_born,60,505297.0,51.0,505071.0,77.0,98.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,396,0,3.488176272980843e-05
165,884,43,citizen_birth,native_born,40,42192.0,67.0,42032.0,56.0,37.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,397,0,0.3709704921493471
166,885,47,citizen_birth,native_born,50,48670.0,6513.0,42072.0,40.0,45.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,397,0,0.22997335419215564
167,899,59,citizen_birth,native_born,32,65195.0,14.0,65079.0,83.0,19.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,402,0,0.1271700870497785
168,900,28,citizen_birth,native_born,30,12166.0,38.0,12075.0,27.0,26.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,402,0,0.3429461504687971
169,901,56,citizen_birth,native_born,45,50125.0,6.0,50029.0,53.0,37.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,403,0,0.2969468551050426
170,902,52,citizen_birth,native_born,40,25240.0,38.0,25099.0,57.0,46.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,403,0,0.3096043023612745
171,903,30,citizen_birth,native_born,0,6196.0,77.0,14.0,99.0,6006.0,never_married,public_school,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,403,0,0.3457045802946068
172,904,26,citizen_birth,native_born,0,146.0,65.0,23.0,50.0,8.0,never_married,public_school,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,403,1,0.515713880445742
173,905,55,citizen_birth,native_born,0,2933.0,79.0,15.0,91.0,2748.0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,403,0,0.34849683954030886
174,922,78,citizen_birth,native_born,0,1672.0,55.0,92.0,32.0,1493.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,411,0,0.4168676436126959
175,937,46,citizen_birth,native_born,40,25180.0,92.0,25038.0,15.0,35.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,416,0,0.48540767535760293
176,938,27,citizen_birth,native_born,40,5148.0,11.0,5100.0,6.0,31.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,416,1,0.6531429187446844
177,940,69,citizen_birth,native_born,0,45126.0,34.0,60.0,2.0,45030.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,418,0,0.3037259603485797
178,941,57,citizen_birth,native_born,40,21740.0,33.0,21643.0,20.0,44.0,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,418,0,0.36375975312551045
179,942,22,citizen_birth,native_born,0,166.0,24.0,17.0,59.0,66.0,never_married,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,1,0,0,0,0,418,1,0.7162277968131472
180,953,30,citizen_birth,native_born,40,36242.0,34.0,36061.0,94.0,53.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,421,0,0.3234509542122687
181,954,29,citizen_birth,native_born,40,120208.0,82.0,120007.0,33.0,86.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,421,0,0.1174744655631646
182,967,55,noncitizen,foreign_born,40,27107.0,14.0,26937.0,79.0,77.0,married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,426,1,0.9293374465606904
183,968,56,noncitizen,foreign_born,52,35242.0,80.0,35072.0,90.0,0.0,married,not_student,F,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,426,1,0.8707308574002278
184,969,33,noncitizen,foreign_born,25,10192.0,89.0,10035.0,27.0,41.0,never_married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,426,1,0.9658291246502826
185,970,29,noncitizen,foreign_born,0,199.0,97.0,17.0,13.0,72.0,never_married,not_student,M,over_five_years_ago,not_reported,Spanish,0,0,0,0,0,0,1,426,1,0.9717324630565108
186,971,28,noncitizen,foreign_born,30,13805.0,31.0,13701.0,47.0,26.0,separated,not_student,F,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,426,1,0.9514570930068101
187,978,75,noncitizen,foreign_born,0,17874.0,4.0,61.0,19.0,17790.0,widowed,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,429,1,0.882091984246279
188,979,28,citizen_birth,native_born,36,19217.0,99.0,19041.0,16.0,61.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,430,0,0.4473265071876245
189,985,57,citizen_birth,native_born,40,55268.0,97.0,55066.0,15.0,90.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,434,0,0.26871752251912817
190,986,50,citizen_birth,native_born,12,24178.0,45.0,24053.0,36.0,44.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,434,0,0.3026322552656299
191,993,67,citizen_birth,native_born,0,21157.0,62.0,19.0,68.0,21008.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,438,0,0.3393071105177443
192,1019,68,citizen_birth,native_born,40,58231.0,58.0,26088.0,21.0,32064.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,448,0,0.1504258949705723
193,1020,74,citizen_birth,native_born,0,30153.0,63.0,26.0,17.0,30047.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,448,0,0.3075729891140168
194,1021,76,citizen_birth,native_born,0,29170.0,66.0,25.0,26.0,29053.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,448,0,0.2334078514121338
195,1022,61,citizen_birth,native_born,40,23094.0,9.0,23004.0,70.0,11.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,448,0,0.26439835976815185
196,1023,49,citizen_birth,native_born,42,66323.0,1.0,65011.0,1284.0,27.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,449,0,0.24530010314678155
197,1024,45,citizen_birth,native_born,45,70197.0,19.0,70096.0,76.0,6.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,449,0,0.15982888068100617
198,1063,75,citizen_birth,native_born,0,22888.0,4.0,15.0,0.0,22869.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,467,0,0.33878282491552286
199,1064,71,citizen_birth,native_born,0,11648.0,94.0,9.0,34.0,11511.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,467,0,0.2915604509381688
200,1065,70,citizen_birth,native_born,35,167536.0,36.0,135087.0,1300.0,31113.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,468,0,0.026303540504648195
201,1066,68,citizen_birth,native_born,0,14287.0,73.0,15.0,1296.0,12903.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,468,0,0.2883092067184034
202,1067,85,citizen_birth,native_born,0,19507.0,80.0,16.0,6.0,19405.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469,0,0.3067284074970786
203,1068,50,citizen_birth,native_born,0,16365.0,85.0,45.0,99.0,16136.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469,0,0.45356236230914637
204,1071,48,citizen_birth,native_born,0,2951.0,26.0,94.0,35.0,2796.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,469,0,0.40469895355816965
205,1081,35,noncitizen,foreign_born,40,13161.0,0.0,13021.0,60.0,80.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,477,1,0.9589263176108423
206,1082,37,citizen_birth,native_born,0,212.0,61.0,65.0,58.0,28.0,married,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,477,1,0.5278558851719939
207,1086,37,citizen_birth,native_born,40,64835.0,0.0,60027.0,2.0,4806.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,479,0,0.255563008224329
208,1090,44,citizen_birth,native_born,60,50153.0,50034.0,18.0,8.0,93.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,481,0,0.21180734601351486
209,1091,18,citizen_birth,native_born,0,247.0,66.0,60.0,58.0,63.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,481,1,0.677626610516514
210,1105,63,citizen_birth,native_born,40,78171.0,29.0,78019.0,94.0,29.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,486,0,0.10985107370911583
211,1106,66,citizen_birth,native_born,0,18152.0,5.0,19.0,98.0,18030.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,486,0,0.39087669511581674
212,1123,48,citizen_birth,native_born,40,39212.0,0.0,39081.0,52.0,79.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,495,0,0.337010921098017
213,1124,66,citizen_birth,native_born,0,5603.0,53.0,69.0,49.0,5432.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,495,0,0.49274305111142136
214,1125,51,citizen_birth,native_born,0,2182.0,12.0,38.0,15.0,2117.0,divorced,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,495,0,0.36475936577450596
215,1126,48,citizen_birth,native_born,50,25132.0,23.0,25080.0,9.0,20.0,divorced,private_school,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,495,0,0.24121836437976035
216,1149,43,citizen_naturalized,foreign_born,50,60075.0,79.0,16899.0,43051.0,46.0,married,not_student,M,in_last_year,worked,Polish,0,0,0,0,0,1,0,507,1,0.6093208403799769
217,1150,38,citizen_naturalized,foreign_born,10,8827.0,96.0,8674.0,5.0,52.0,married,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,507,1,0.7274927200559582
218,1178,81,citizen_birth,native_born,0,25189.0,68.0,11.0,48.0,25062.0,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,517,0,0.2925354511586863
219,1200,30,citizen_birth,native_born,0,67.0,1.0,28.0,36.0,2.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,525,1,0.5750962773006006
220,1216,56,citizen_birth,native_born,0,8684.0,55.0,70.0,60.0,8499.0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,532,0,0.317957322686706
221,1217,55,citizen_birth,native_born,40,40241.0,50.0,40084.0,48.0,59.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,532,0,0.3111919056261965
222,1228,53,citizen_birth,native_born,40,52222.0,66.0,52017.0,64.0,75.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,537,0,0.2930056059299348
223,1229,43,citizen_birth,native_born,45,28724.0,99.0,28519.0,72.0,34.0,married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,537,0,0.32321060814327257
224,1230,21,citizen_birth,native_born,22,8308.0,95.0,8061.0,85.0,67.0,never_married,private_school,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,537,0,0.4480100880271345
225,1236,38,citizen_birth,native_born,40,36276.0,53.0,36071.0,87.0,65.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,539,0,0.38512705436884126
226,1237,18,citizen_birth,native_born,0,198.0,30.0,64.0,18.0,86.0,never_married,public_school,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,539,1,0.600391666705525
227,1255,55,citizen_birth,native_born,40,40228.0,84.0,40039.0,41.0,64.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,546,0,0.3112519153795871
228,1262,52,citizen_birth,native_born,30,12255.0,15.0,12100.0,50.0,90.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,549,0,0.39947731577951595
229,1263,28,citizen_birth,native_born,30,2742.0,91.0,2500.0,76.0,75.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,549,1,0.6550595894130045
230,1275,58,citizen_birth,native_born,38,65233.0,59.0,65067.0,78.0,29.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,557,0,0.1478968889900924
231,1276,32,citizen_birth,native_born,40,34207.0,29.0,34099.0,35.0,44.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,557,0,0.35959396760660123
232,1305,56,citizen_birth,native_born,55,89167.0,14.0,89045.0,36.0,72.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,565,0,0.10075981449459658
233,1306,58,citizen_birth,native_born,8,27557.0,34.0,3388.0,89.0,24046.0,married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,565,0,0.37449072724127586
234,1308,53,citizen_birth,native_born,45,7226.0,78.0,7082.0,21.0,45.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,567,1,0.5615164934539727
235,1320,80,citizen_birth,native_born,0,9130.0,6.0,26.0,51.0,9047.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,572,0,0.3720096475195322
236,1321,50,citizen_birth,native_born,0,227.0,35.0,80.0,14.0,98.0,widowed,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,572,1,0.5196088543291458
237,1322,47,citizen_birth,native_born,5,671.0,558.0,33.0,58.0,22.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,572,1,0.5870790191066209
238,1324,18,citizen_birth,native_born,0,245.0,72.0,51.0,43.0,79.0,never_married,private_school,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,574,1,0.6121957911693222
239,1325,24,citizen_birth,native_born,40,28048.0,18.0,25739.0,37.0,2254.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,575,0,0.28744556265201465
240,1327,23,citizen_birth,native_born,60,78194.0,47.0,78081.0,16.0,50.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,575,0,0.30447718238285965
241,1346,76,citizen_birth,native_born,0,11489.0,52.0,101.0,67.0,11269.0,never_married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,583,0,0.308227044534315
242,1363,44,citizen_birth,native_born,0,4974.0,71.0,23.0,4860.0,20.0,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,592,0,0.49917880752226906
243,1364,39,citizen_birth,native_born,40,24231.0,50.0,24081.0,23.0,77.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,592,0,0.3215223695934192
244,1371,57,citizen_birth,native_born,0,317.0,83.0,36.0,104.0,94.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,597,0,0.3888114148011197
245,1372,62,citizen_birth,native_born,40,190434.0,99.0,29084.0,0.0,161251.0,married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,597,0,0.01833881976345567
246,1373,87,citizen_birth,native_born,0,68527.0,82.0,49.0,32367.0,36029.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,598,0,0.13028698475227643
247,1403,30,citizen_birth,native_born,45,45289.0,95.0,45003.0,96.0,95.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,609,0,0.3157049788576065
248,1404,32,citizen_birth,native_born,20,7225.0,41.0,7086.0,29.0,69.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,609,1,0.6131186842726432
249,1408,84,citizen_birth,native_born,0,17022.0,62.0,54.0,1.0,16905.0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,612,0,0.20986630548283444
250,1409,55,citizen_birth,native_born,0,97.0,31.0,57.0,1.0,8.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,613,0,0.49001653791578603
251,1460,88,citizen_birth,native_born,0,38674.0,13.0,7.0,89.0,38565.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,632,0,0.23388808827691956
252,1461,86,citizen_birth,native_born,0,7580.0,9.0,45.0,23.0,7503.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,632,0,0.2678816340399952
253,1463,64,citizen_birth,native_born,0,65159.0,26.0,73.0,5018.0,60042.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,634,0,0.19332785029583746
254,1464,63,citizen_birth,native_born,40,95270.0,20.0,90088.0,5099.0,63.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,634,0,0.07867577509277289
255,1465,38,citizen_birth,native_born,60,63175.0,88.0,63025.0,53.0,9.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,635,0,0.29897323546749033
256,1466,37,citizen_birth,native_born,50,49253.0,64.0,49027.0,74.0,88.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,635,0,0.25270656743802916
257,1473,63,citizen_naturalized,foreign_born,40,31117.0,43.0,31025.0,14.0,35.0,married,not_student,M,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,639,1,0.6830585021421316
258,1474,54,citizen_naturalized,foreign_born,40,83229.0,5.0,83094.0,48.0,82.0,married,not_student,F,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,639,0,0.3214594457736048
259,1475,85,noncitizen,foreign_born,0,4942.0,22.0,42.0,23.0,4855.0,widowed,not_student,F,over_five_years_ago,did_not_work,Tagalog,0,1,0,0,0,0,0,639,1,0.8963338832023229
260,1483,24,noncitizen,foreign_born,26,2666.0,33.0,2482.0,89.0,62.0,never_married,public_school,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,646,1,0.9409766239956924
261,1486,32,citizen_birth,native_born,60,100254.0,94.0,100055.0,90.0,15.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,648,0,0.19400073526575826
262,1487,29,citizen_naturalized,foreign_born,40,35781.0,67.0,35339.0,300.0,75.0,never_married,private_school,F,in_last_year,not_reported,English,0,1,0,0,0,0,0,648,1,0.6164811334889451
263,1488,65,citizen_birth,native_born,40,53657.0,15.0,40036.0,43.0,13563.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,1,0,0,0,0,649,0,0.3327884373180127
264,1489,70,citizen_birth,native_born,0,9106.0,95.0,90.0,83.0,8838.0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,649,0,0.27612509771722993
265,1505,55,citizen_birth,native_born,32,610.0,436.0,2.0,77.0,95.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,654,0,0.41669702514979795
266,1506,58,citizen_birth,native_born,80,90157.0,24.0,90038.0,24.0,71.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,654,0,0.1614498110890737
267,1507,25,citizen_birth,native_born,50,25199.0,24.0,25063.0,93.0,19.0,never_married,public_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,654,0,0.4219836408090465
268,1508,78,citizen_birth,native_born,0,56292.0,86.0,76.0,7537.0,48593.0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,655,0,0.19324081161094828
